,Added points,f1,accuracy
0,200,0.6898222012894927,0.6877604126930237
0,400,0.6548336084574702,0.6632812470197678
0,600,0.7227437721107282,0.7317708283662796
0,800,0.75539745390182,0.7614583373069763
0,1000,0.7311915863853851,0.7408854216337204
0,200,0.6764432289517097,0.6906249970197678
0,400,0.6942920034141797,0.7062499970197678
0,600,0.7404731751698658,0.7552083283662796
0,800,0.7766825204946692,0.7781250029802322
0,1000,0.7728069281177169,0.7820312529802322
0,200,0.6506249173241201,0.6726562529802322
0,400,0.7023203190541005,0.7057291716337204
0,600,0.684250261846753,0.6968750059604645
0,800,0.7757750122497473,0.7825520783662796
0,1000,0.7810737982026336,0.7864583283662796
0,200,0.6572737229865466,0.6734375059604645
0,400,0.7394134912407817,0.7414062470197678
0,600,0.7425409623032482,0.7531249970197678
0,800,0.7126487166836433,0.7174479216337204
0,1000,0.7981189832487229,0.8065104186534882
0,200,0.6504497773692824,0.6411458402872086
0,400,0.6649177557326122,0.6794270873069763
0,600,0.714914505517829,0.7200520783662796
0,800,0.7291492673868345,0.7424479126930237
0,1000,0.7809028103825197,0.7841145843267441
0,200,0.6872904813045768,0.7007812559604645
0,400,0.667616632869285,0.6885416656732559
0,600,0.6993273940843353,0.7190104126930237
0,800,0.7395157996280491,0.7513020783662796
0,1000,0.7184120511337844,0.7302083373069763
0,200,0.6977666603608634,0.7057291716337204
0,400,0.6728044392181652,0.6822916716337204
0,600,0.6973461465931547,0.7101562470197678
0,800,0.7590831803685543,0.7658854126930237
0,1000,0.8004942577905669,0.8020833283662796
0,200,0.6268617669885103,0.62890625
0,400,0.701607309992187,0.7111979126930237
0,600,0.7367277145579416,0.7458333373069763
0,800,0.7431029868721883,0.7492187470197678
0,1000,0.7589057991581569,0.7658854126930237
0,200,0.7033608879248815,0.7195312529802322
0,400,0.6245776123572425,0.6476562470197678
0,600,0.7195343509104528,0.7278645783662796
0,800,0.7545921879998215,0.7585937529802322
0,1000,0.7914123931577356,0.8015625029802322
0,200,0.7054917867267105,0.7156250029802322
0,400,0.7157727519612451,0.7190104126930237
0,600,0.7323608475116449,0.7401041686534882
0,800,0.7366613019893044,0.7453124970197678
0,1000,0.7554821995235561,0.7669270783662796
0,200,0.6639870226572564,0.6778645813465118
0,400,0.7043797177971423,0.7039062529802322
0,600,0.7331678781514606,0.7468750029802322
0,800,0.7592484089587167,0.7619791626930237
0,1000,0.730487579253216,0.7408854216337204
0,200,0.6812019483494947,0.6940104216337204
0,400,0.7446471836035214,0.7507812529802322
0,600,0.7080735558392008,0.7190104126930237
0,800,0.7580206275333023,0.7585937529802322
0,1000,0.8020103547052616,0.8059895783662796
