,Added points,f1,accuracy
0,400,0.8366173174667306,0.8372395783662796
0,800,0.8463032505763348,0.8445312529802322
0,1200,0.836595659831984,0.8401041626930237
0,1600,0.873528246919867,0.8729166686534882
0,2000,0.856753552490161,0.8572916686534882
0,400,0.8113937855592706,0.8127604126930237
0,800,0.7921320264591942,0.7966145873069763
0,1200,0.8432702656978852,0.8489583283662796
0,1600,0.8542253482326042,0.8572916686534882
0,2000,0.8566978590728719,0.8578124940395355
0,400,0.8034911236650679,0.8088541626930237
0,800,0.8089229069362414,0.8122395873069763
0,1200,0.8581039909106276,0.8611979186534882
0,1600,0.8343694538174115,0.8367187529802322
0,2000,0.8574867260318564,0.8578124940395355
0,400,0.8052128435579909,0.8132812529802322
0,800,0.8211393726885104,0.8244791626930237
0,1200,0.8269232177528509,0.8317708373069763
0,1600,0.8464970726363625,0.8489583283662796
0,2000,0.844320369892779,0.8450520783662796
0,400,0.8156064236576032,0.8161458373069763
0,800,0.839779029832501,0.8445312529802322
0,1200,0.8344023411211855,0.8401041626930237
0,1600,0.8562744981376529,0.8567708283662796
0,2000,0.8446348939204481,0.8484375029802322
