,Added points,f1,accuracy
0,600,0.7284773861224074,0.7374999970197678
0,800,0.7129178455201868,0.7296874970197678
0,1000,0.7665538359152646,0.7736979126930237
0,200,0.7430600344626563,0.7507812529802322
0,400,0.7011979348016842,0.7156250029802322
0,600,0.735428408530038,0.7458333373069763
0,800,0.7509107697269,0.7619791626930237
0,1000,0.8037597887530341,0.8138020783662796
0,200,0.692082270220533,0.7023437470197678
0,400,0.6835186088556937,0.6984374970197678
0,600,0.7286380663541371,0.7341145873069763
0,800,0.6955716300319403,0.7018229216337204
0,1000,0.7408093632637817,0.7531249970197678
0,200,0.6734998353468843,0.6867187470197678
0,400,0.7125661028777938,0.7263020873069763
0,600,0.7028891217112418,0.7156250029802322
0,800,0.7572500309372869,0.7658854126930237
0,1000,0.8253567319627307,0.8333333283662796
0,200,0.700017877657761,0.7179687470197678
0,400,0.6872362955349605,0.6783854216337204
0,600,0.7312342818471157,0.7385416626930237
0,800,0.7554134744957031,0.7619791626930237
0,1000,0.777722293074981,0.7864583283662796
0,200,0.6637129450585773,0.6671874970197678
0,400,0.688486487136296,0.7106770873069763
0,600,0.7216802924635836,0.7351562529802322
0,800,0.7641705467767339,0.7692708373069763
0,1000,0.7700533048823757,0.7776041626930237
0,200,0.6805312291319936,0.6945312470197678
0,400,0.6723463707132963,0.6744791716337204
0,600,0.6968282800472423,0.7135416716337204
0,800,0.7500392776889979,0.7658854126930237
0,1000,0.7635198786581616,0.7677083313465118
0,200,0.6887631166118976,0.7067708373069763
0,400,0.6914410662161464,0.6916666626930237
0,600,0.754025509066357,0.7591145783662796
0,800,0.7650292824801395,0.7614583373069763
0,1000,0.7522464065998942,0.7619791626930237
0,200,0.732874057740208,0.7390625029802322
0,400,0.7068087901681652,0.7140624970197678
0,600,0.676436070347078,0.6968750059604645
0,800,0.7518743318821307,0.7619791626930237
0,1000,0.8095304219087246,0.8166666626930237
0,200,0.7024727773842585,0.7171874940395355
0,400,0.6827983503304416,0.6768229156732559
0,600,0.7242539630929776,0.7380208373069763
0,800,0.753167675335063,0.7580729126930237
0,1000,0.7459554200351296,0.7580729126930237
0,200,0.6852191351507225,0.6984374970197678
0,400,0.6902772480429922,0.6929687559604645
0,600,0.6940938214612853,0.7057291716337204
0,800,0.7673568976524981,0.7731770873069763
0,1000,0.7807589068824676,0.7848958373069763
0,200,0.6854235353439352,0.7018229216337204
0,400,0.6663954388573611,0.6822916716337204
0,600,0.7420332065301953,0.7541666626930237
